userId,tripId,label,tag_overlap_count,tag_overlap_weighted,travel_style_match,budget_similarity,recent_dest_weight,favorite_dest_match,trip_likes_count,trip_saved_count,creator_followed,social_lift,content_score,recency_days,user_avgBudget,user_travelStyle,trip_destination,trip_travelStyle,trip_budget
689a4e649917c7d48bc33c19,6898fcf0a24cb89d8c6823d6,0,0,0.0,0,0.0,0.0,0,46,12,0,0,0.0,,,Luxury,Phuket,,3500
689a05f72b57feba9b99166f,689907a50ee5b7265a8cfa84,0,0,0.0,0,0.0,0.0,0,53,25,0,0,0.0,,,Culture,Bora Bora,,2500
689a1e839917c7d48bc33b89,6898f2a1a24cb89d8c681fdc,0,0,0.0,0,0.0,0.0,0,23,17,0,0,0.0,,,Adventure,Zurich,,3000
689a14e29917c7d48bc33a9e,6898f450a24cb89d8c68207d,0,0,0.0,0,0.0,0.0,0,34,18,0,0,0.0,,,Adventure,Tuscany,,1500
689a09012b57feba9b9916ae,6898be35f412f908a00ad2b2,0,0,0.0,0,0.0,0.0,0,13,5,0,0,0.0,,,foodie,Naples,,1500
689a14e29917c7d48bc33a9e,6899061c0ee5b7265a8cf9ea,0,0,0.0,0,0.0,0.0,0,41,19,0,0,0.0,,,Adventure,Crete,,800
6899fe0f2b57feba9b9915c9,6898b2c813a6d0ace3013f59,0,0,0.0,0,0.0,0.0,0,8,1,0,0,0.0,,,foodie,Sapa,,800
6899fa2f2b57feba9b991576,6898b9fef412f908a00ad215,0,0,0.0,0,0.0,0.0,0,42,24,0,0,0.0,,,foodie,Siena,,1800
689a14e29917c7d48bc33a9e,6898fdeda24cb89d8c682433,0,0,0.0,0,0.0,0.0,0,22,6,0,0,0.0,,,Adventure,Dubai,,1200
6899ed9c8c9448fa9b2d05b0,689908ec0ee5b7265a8cfb05,0,0,0.0,0,0.0,0.0,0,11,5,0,0,0.0,,,budget,Maldives,,3000
689a02752b57feba9b99161c,6898fc50a24cb89d8c682393,0,0,0.0,0,0.0,0.0,0,22,16,0,0,0.0,,,Culture,Bilbao,,800
6899f5622b57feba9b99151d,6898b39a13a6d0ace3013f76,0,0,0.0,0,0.0,0.0,0,9,2,0,0,0.0,,,Adventure,Reykjavik,,1500
689a02752b57feba9b99161c,6898f39ea24cb89d8c68203e,0,0,0.0,0,0.0,0.0,0,18,3,0,0,0.0,,,Culture,Rotorua,,1500
6899fe0f2b57feba9b9915c9,6898b1f913a6d0ace3013f3a,0,0,0.0,0,0.0,0.0,0,4,2,0,0,0.0,,,foodie,Kauai,,1500
6899ed9c8c9448fa9b2d05b0,6898fa65a24cb89d8c6822d5,0,0,0.0,0,0.0,0.0,0,12,6,0,0,0.0,,,budget,Rome,,3000
689a17919917c7d48bc33add,6898fcf0a24cb89d8c6823ce,0,0,0.0,0,0.0,0.0,0,57,23,0,0,0.0,,,Culture,Hvar,,3000
689a20c49917c7d48bc33bca,6898f8cda24cb89d8c682239,0,0,0.0,0,0.0,0.0,0,15,5,0,0,0.0,,,Culture,Marseille,,1500
689a4e649917c7d48bc33c19,6898f254a24cb89d8c681fbc,0,0,0.0,0,0.0,0.0,0,44,20,0,0,0.0,,,Luxury,Pattaya,,1500
689a1b489917c7d48bc33b36,68990043a24cb89d8c682512,0,0,0.0,0,0.0,0.0,0,25,7,0,0,0.0,,,Luxury,Dubai,,2500
689a14e29917c7d48bc33a9e,689904da0ee5b7265a8cf96b,0,0,0.0,0,0.0,0.0,0,3,3,0,0,0.0,,,Adventure,Rishikesh,,1500
689a05f72b57feba9b99166f,6898f2faa24cb89d8c681ffd,0,0,0.0,0,0.0,0.0,0,57,15,0,0,0.0,,,Culture,Madeira,,1500
689a05f72b57feba9b99166f,6898b884f412f908a00ad1df,0,0,0.0,0,0.0,0.0,0,24,5,0,0,0.0,,,Culture,Varanasi,,1200
689a1e839917c7d48bc33b89,689900e5a24cb89d8c68254c,0,0,0.0,0,0.0,0.0,0,42,25,0,0,0.0,,,Adventure,Bilbao,,800
6899fa2f2b57feba9b991576,6899cdd7d1805c33dcb42a9d,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,,,foodie,tokyo,,2000
689a09012b57feba9b9916ae,689904300ee5b7265a8cf92b,0,0,0.0,0,0.0,0.0,0,55,28,0,0,0.0,,,foodie,Neuschwanstein,,750
689a1b489917c7d48bc33b36,6898c000f412f908a00ad2f4,0,0,0.0,0,0.0,0.0,0,28,14,0,0,0.0,,,Luxury,Rajasthan,,3000
689a17919917c7d48bc33add,6898babaf412f908a00ad230,0,0,0.0,0,0.0,0.0,0,9,3,0,0,0.0,,,Culture,Hvar,,2000
689a4e649917c7d48bc33c19,6898f450a24cb89d8c68207f,0,0,0.0,0,0.0,0.0,0,64,30,0,0,0.0,,,Luxury,Tuscany,,1500
689a20c49917c7d48bc33bca,6898f4f5a24cb89d8c6820c0,0,0,0.0,0,0.0,0.0,0,40,18,0,0,0.0,,,Culture,Interlaken,,2000
6899f5622b57feba9b99151d,6898f1b0a24cb89d8c681f7b,0,0,0.0,0,0.0,0.0,0,5,2,0,0,0.0,,,Adventure,Kashmir,,2000
689a14e29917c7d48bc33a9e,6898c000f412f908a00ad2f4,0,0,0.0,0,0.0,0.0,0,28,14,0,0,0.0,,,Adventure,Rajasthan,,3000
689a1b489917c7d48bc33b36,6898f734a24cb89d8c682197,0,0,0.0,0,0.0,0.0,0,27,6,0,0,0.0,,,Luxury,Orlando,,1500
689a14e29917c7d48bc33a9e,6898fabaa24cb89d8c6822f2,0,0,0.0,0,0.0,0.0,0,32,9,0,0,0.0,,,Adventure,Aswan,,2000
6899fe0f2b57feba9b9915c9,6898f7d6a24cb89d8c6821dc,0,0,0.0,0,0.0,0.0,0,5,1,0,0,0.0,,,foodie,Cinque Terre,,3000
689a20c49917c7d48bc33bca,6898c23cf412f908a00ad347,0,0,0.0,0,0.0,0.0,0,64,19,0,0,0.0,,,Culture,St. Petersburg,,1500
689a1e839917c7d48bc33b89,6898be82f412f908a00ad2bd,0,0,0.0,0,0.0,0.0,0,5,2,0,0,0.0,,,Adventure,Oxford,,1500
6899ed9c8c9448fa9b2d05b0,6898c114f412f908a00ad31d,0,0,0.0,0,0.0,0.0,0,41,15,0,0,0.0,,,budget,Helsinki,,1200
689a20c49917c7d48bc33bca,6898fd98a24cb89d8c68240f,0,0,0.0,0,0.0,0.0,0,45,19,0,0,0.0,,,Culture,Athens,,1500
689a20c49917c7d48bc33bca,6898bd28f412f908a00ad28c,0,0,0.0,0,0.0,0.0,0,12,3,0,0,0.0,,,Culture,"Tromsø, Norway",,3500
689a20c49917c7d48bc33bca,6898baf8f412f908a00ad23a,0,0,0.0,0,0.0,0.0,0,10,5,0,0,0.0,,,Culture,Ibiza,,2000
6899f5622b57feba9b99151d,689907580ee5b7265a8cfa68,0,0,0.0,0,0.0,0.0,0,40,12,0,0,0.0,,,Adventure,Interlaken,,1500
6899ed9c8c9448fa9b2d05b0,6898fe9ba24cb89d8c682471,0,0,0.0,0,0.0,0.0,0,39,9,0,0,0.0,,,budget,Split,,1200
689a1b489917c7d48bc33b36,6898f4a1a24cb89d8c68209f,0,0,0.0,0,0.0,0.0,0,38,25,0,0,0.0,,,Luxury,Tokyo,,1500
6899f5622b57feba9b99151d,689904860ee5b7265a8cf94c,0,0,0.0,0,0.0,0.0,0,19,9,0,0,0.0,,,Adventure,Tuscany,,1500
689a05f72b57feba9b99166f,6898ba48f412f908a00ad220,0,0,0.0,0,0.0,0.0,0,17,4,0,0,0.0,,,Culture,Florence,,1500
689a05f72b57feba9b99166f,68990043a24cb89d8c68250d,0,0,0.0,0,0.0,0.0,0,24,9,0,0,0.0,,,Culture,Ubud,,1500
6899fa2f2b57feba9b991576,6898f205a24cb89d8c681f9a,0,0,0.0,0,0.0,0.0,0,44,25,0,0,0.0,,,foodie,Barcelona,,1500
689a1e839917c7d48bc33b89,6898b8eaf412f908a00ad1ef,0,0,0.0,0,0.0,0.0,0,28,5,0,0,0.0,,,Adventure,Nikko,,2500
689a20c49917c7d48bc33bca,6898fb59a24cb89d8c682336,0,0,0.0,0,0.0,0.0,0,22,7,0,0,0.0,,,Culture,Geneva,,1500
689a02752b57feba9b99161c,6899013aa24cb89d8c68256c,0,0,0.0,0,0.0,0.0,0,18,8,0,0,0.0,,,Culture,Sapa,,1200
689a14e29917c7d48bc33a9e,6898f6e8a24cb89d8c68217e,0,0,0.0,0,0.0,0.0,0,62,35,0,0,0.0,,,Adventure,Maldives,,700
6899fe0f2b57feba9b9915c9,6898fe48a24cb89d8c682450,0,0,0.0,0,0.0,0.0,0,20,14,0,0,0.0,,,foodie,Agra,,1500
689a02752b57feba9b99161c,6898fdeda24cb89d8c68242d,0,0,0.0,0,0.0,0.0,0,47,10,0,0,0.0,,,Culture,Osaka,,1500
689a02752b57feba9b99161c,6898b06313a6d0ace3013eff,0,0,0.0,0,0.0,0.0,0,7,1,0,0,0.0,,,Culture,Brussels,,800
689a05f72b57feba9b99166f,6898ba5af412f908a00ad222,0,0,0.0,0,0.0,0.0,0,8,3,0,0,0.0,,,Culture,Hoi An,,2000
689a17919917c7d48bc33add,6898ba0ff412f908a00ad217,0,0,0.0,0,0.0,0.0,0,54,18,0,0,0.0,,,Culture,Dublin,,1200
689a20c49917c7d48bc33bca,6898fb08a24cb89d8c682319,0,0,0.0,0,0.0,0.0,0,9,5,0,0,0.0,,,Culture,Dubai,,2500
689a1e839917c7d48bc33b89,6898fa65a24cb89d8c6822d8,0,0,0.0,0,0.0,0.0,0,6,0,0,0,0.0,,,Adventure,Zermatt,,3000
6899fa2f2b57feba9b991576,6898b5e8147d129700da6a0e,0,0,0.0,0,0.0,0.0,0,1,0,0,0,0.0,,,foodie,Marrakesh,,1000
6899fe0f2b57feba9b9915c9,6898b09e13a6d0ace3013f08,0,0,0.0,0,0.0,0.0,0,6,1,0,0,0.0,,,foodie,"Manaus, Amazon Rainforest, Brazil",,900
689a20c49917c7d48bc33bca,6898fbfaa24cb89d8c682379,0,0,0.0,0,0.0,0.0,0,54,26,0,0,0.0,,,Culture,Taipei,,2500
689a1e839917c7d48bc33b89,6898f7d6a24cb89d8c6821d7,0,0,0.0,0,0.0,0.0,0,14,7,0,0,0.0,,,Adventure,Jerusalem,,2500
6899f5622b57feba9b99151d,6898c1e2f412f908a00ad33a,0,0,0.0,0,0.0,0.0,0,33,10,0,0,0.0,,,Adventure,Berlin,,1500
689a1e839917c7d48bc33b89,6898c1f0f412f908a00ad33c,0,0,0.0,0,0.0,0.0,0,12,5,0,0,0.0,,,Adventure,Krabi,,2000
689a09012b57feba9b9916ae,6898b906f412f908a00ad1f2,0,0,0.0,0,0.0,0.0,0,34,15,0,0,0.0,,,foodie,Mallorca,,1200
6899fe0f2b57feba9b9915c9,6898f450a24cb89d8c68207f,0,0,0.0,0,0.0,0.0,0,64,30,0,0,0.0,,,foodie,Tuscany,,1500
6899ed9c8c9448fa9b2d05b0,6898f599a24cb89d8c6820f9,0,0,0.0,0,0.0,0.0,0,45,14,0,0,0.0,,,budget,Porto,,1200
6899f5622b57feba9b99151d,6898fe9ba24cb89d8c682476,0,0,0.0,0,0.0,0.0,0,19,9,0,0,0.0,,,Adventure,Prague,,1300
689a05f72b57feba9b99166f,6898bbf2f412f908a00ad25e,0,0,0.0,0,0.0,0.0,0,27,7,0,0,0.0,,,Culture,Plitvice,,1500
689a17919917c7d48bc33add,6898b22e13a6d0ace3013f42,0,0,0.0,0,0.0,0.0,0,4,3,0,0,0.0,,,Culture,Porto,,1500
689a1b489917c7d48bc33b36,689900e5a24cb89d8c682549,0,0,0.0,0,0.0,0.0,0,35,12,0,0,0.0,,,Luxury,Chamonix,,1000
689a09012b57feba9b9916ae,6899093f0ee5b7265a8cfb1f,0,0,0.0,0,0.0,0.0,0,22,16,0,0,0.0,,,foodie,Valencia,,700
689a20c49917c7d48bc33bca,6898c0a5f412f908a00ad30c,0,0,0.0,0,0.0,0.0,0,15,6,0,0,0.0,,,Culture,Seville,,1200
689a4e649917c7d48bc33c19,6898bb41f412f908a00ad245,0,0,0.0,0,0.0,0.0,0,11,5,0,0,0.0,,,Luxury,Phuket,,1200
6899ed9c8c9448fa9b2d05b0,6898b28513a6d0ace3013f4f,0,0,0.0,0,0.0,0.0,0,6,0,0,0,0.0,,,budget,Neuschwanstein,,1200
689a1e839917c7d48bc33b89,6898bf04f412f908a00ad2cf,0,0,0.0,0,0.0,0.0,0,35,7,0,0,0.0,,,Adventure,Azores,,1200
689a1e839917c7d48bc33b89,689906bb0ee5b7265a8cfa25,0,0,0.0,0,0.0,0.0,0,12,4,0,0,0.0,,,Adventure,Loire Valley,,3000
689a05f72b57feba9b99166f,6898befcf412f908a00ad2ce,0,0,0.0,0,0.0,0.0,0,41,11,0,0,0.0,,,Culture,Hakone,,1500
6899fa2f2b57feba9b991576,6898fa65a24cb89d8c6822d3,0,0,0.0,0,0.0,0.0,0,7,1,0,0,0.0,,,foodie,Rome,,3000
689a02752b57feba9b99161c,6898feeda24cb89d8c682495,0,0,0.0,0,0.0,0.0,0,47,33,0,0,0.0,,,Culture,Barcelona,,1500
689a1e839917c7d48bc33b89,6898f205a24cb89d8c681f9d,0,0,0.0,0,0.0,0.0,0,22,15,0,0,0.0,,,Adventure,Nikko,,1500
689a09012b57feba9b9916ae,6898c0e9f412f908a00ad316,0,0,0.0,0,0.0,0.0,0,9,2,0,0,0.0,,,foodie,Chamonix,,1500
689a1e839917c7d48bc33b89,6898bb29f412f908a00ad240,0,0,0.0,0,0.0,0.0,0,7,1,0,0,0.0,,,Adventure,Cancun,,2000
6899f5622b57feba9b99151d,6898b3cf13a6d0ace3013f7e,0,0,0.0,0,0.0,0.0,0,7,4,0,0,0.0,,,Adventure,Valencia,,1200
6899fa2f2b57feba9b991576,6899057f0ee5b7265a8cf9a6,0,0,0.0,0,0.0,0.0,0,37,19,0,0,0.0,,,foodie,St. Petersburg,,1500
689a1e839917c7d48bc33b89,6898f2faa24cb89d8c681ffc,0,0,0.0,0,0.0,0.0,0,37,8,0,0,0.0,,,Adventure,Mallorca,,1200
689a09012b57feba9b9916ae,6898f87aa24cb89d8c682218,0,0,0.0,0,0.0,0.0,0,39,19,0,0,0.0,,,foodie,Stockholm,,1500
689a17919917c7d48bc33add,6898fa17a24cb89d8c6822b8,0,0,0.0,0,0.0,0.0,0,7,6,0,0,0.0,,,Culture,Budapest,,700
689a09012b57feba9b9916ae,689908ec0ee5b7265a8cfb05,0,0,0.0,0,0.0,0.0,0,11,5,0,0,0.0,,,foodie,Maldives,,3000
6899f5622b57feba9b99151d,6898bd31f412f908a00ad28d,0,0,0.0,0,0.0,0.0,0,16,5,0,0,0.0,,,Adventure,Marrakesh,,3000
689a05f72b57feba9b99166f,6898b03813a6d0ace3013efa,0,0,0.0,0,0.0,0.0,0,9,4,0,0,0.0,,,Culture,Rothenburg,,800
689a4e649917c7d48bc33c19,6898f974a24cb89d8c682278,0,0,0.0,0,0.0,0.0,0,52,25,0,0,0.0,,,Luxury,Marseille,,1200
689a02752b57feba9b99161c,689903300ee5b7265a8cf8cb,0,0,0.0,0,0.0,0.0,0,20,12,0,0,0.0,,,Culture,Amalfi Coast,,800
6899f5622b57feba9b99151d,6898fd43a24cb89d8c6823f2,0,0,0.0,0,0.0,0.0,0,6,1,0,0,0.0,,,Adventure,Bordeaux,,1500
6899fe0f2b57feba9b9915c9,6898ffeea24cb89d8c6824ea,0,0,0.0,0,0.0,0.0,0,53,13,0,0,0.0,,,foodie,Split,,800
6899f5622b57feba9b99151d,6898b2c013a6d0ace3013f58,0,0,0.0,0,0.0,0.0,0,10,5,0,0,0.0,,,Adventure,Cancun,,900
689a09012b57feba9b9916ae,6898c212f412f908a00ad342,0,0,0.0,0,0.0,0.0,0,39,36,0,0,0.0,,,foodie,Strasbourg,,1500
689a05f72b57feba9b99166f,6898b1a813a6d0ace3013f2e,0,0,0.0,0,0.0,0.0,0,9,5,0,0,0.0,,,Culture,Cannes,,1200
6899fa2f2b57feba9b991576,6898c224f412f908a00ad344,0,0,0.0,0,0.0,0.0,0,15,5,0,0,0.0,,,foodie,Palawan,,1200
689a09012b57feba9b9916ae,689a05f72b57feba9b991673,0,0,0.0,0,0.0,0.0,0,1,1,0,0,0.0,,,foodie,New York,,1500
689a02752b57feba9b99161c,689903890ee5b7265a8cf8ed,0,0,0.0,0,0.0,0.0,0,18,8,0,0,0.0,,,Culture,Langkawi,,1500
689a1e839917c7d48bc33b89,6898f734a24cb89d8c682194,0,0,0.0,0,0.0,0.0,0,62,18,0,0,0.0,,,Adventure,Krakow,,1500
689a02752b57feba9b99161c,6898fb59a24cb89d8c682339,0,0,0.0,0,0.0,0.0,0,50,24,0,0,0.0,,,Culture,Moscow,,2000
689a20c49917c7d48bc33bca,6898bf17f412f908a00ad2d3,0,0,0.0,0,0.0,0.0,0,30,14,0,0,0.0,,,Culture,Provence,,900
689a20c49917c7d48bc33bca,6898c07df412f908a00ad307,0,0,0.0,0,0.0,0.0,0,18,8,0,0,0.0,,,Culture,Ljubljana,,1200
689a09012b57feba9b9916ae,6898f450a24cb89d8c68207d,0,0,0.0,0,0.0,0.0,0,34,18,0,0,0.0,,,foodie,Tuscany,,1500
689a4e649917c7d48bc33c19,6898b935f412f908a00ad1f7,0,0,0.0,0,0.0,0.0,0,18,8,0,0,0.0,,,Luxury,Marrakech,,1800
689a09012b57feba9b9916ae,6899061c0ee5b7265a8cf9ea,0,0,0.0,0,0.0,0.0,0,41,19,0,0,0.0,,,foodie,Crete,,800
689a1e839917c7d48bc33b89,6898fabaa24cb89d8c6822f5,0,0,0.0,0,0.0,0.0,0,67,23,0,0,0.0,,,Adventure,Siena,,1500
689a20c49917c7d48bc33bca,6898bb52f412f908a00ad247,0,0,0.0,0,0.0,0.0,0,27,9,0,0,0.0,,,Culture,Sardinia,,2500
689a4e649917c7d48bc33c19,689904300ee5b7265a8cf927,0,0,0.0,0,0.0,0.0,0,53,14,0,0,0.0,,,Luxury,Milan,,750
689a09012b57feba9b9916ae,6898fdeda24cb89d8c682433,0,0,0.0,0,0.0,0.0,0,22,6,0,0,0.0,,,foodie,Dubai,,1200
6899fe0f2b57feba9b9915c9,6898bb41f412f908a00ad245,0,0,0.0,0,0.0,0.0,0,11,5,0,0,0.0,,,foodie,Phuket,,1200
689a4e649917c7d48bc33c19,6898fa17a24cb89d8c6822b6,0,0,0.0,0,0.0,0.0,0,31,6,0,0,0.0,,,Luxury,Vienna,,750
689a14e29917c7d48bc33a9e,6898fd43a24cb89d8c6823ef,0,0,0.0,0,0.0,0.0,0,23,11,0,0,0.0,,,Adventure,Bordeaux,,1800
689a05f72b57feba9b99166f,6898c209f412f908a00ad341,0,0,0.0,0,0.0,0.0,0,16,4,0,0,0.0,,,Culture,Lombok,,1500
689a1b489917c7d48bc33b36,6898f599a24cb89d8c682100,0,0,0.0,0,0.0,0.0,0,46,18,0,0,0.0,,,Luxury,Reykjavik,,2000
6899fa2f2b57feba9b991576,689903300ee5b7265a8cf8ce,0,0,0.0,0,0.0,0.0,0,63,11,0,0,0.0,,,foodie,Bruges,,1000
6899f5622b57feba9b99151d,689907580ee5b7265a8cfa61,0,0,0.0,0,0.0,0.0,0,44,10,0,0,0.0,,,Adventure,Mykonos,,2000
6899fe0f2b57feba9b9915c9,6898b23513a6d0ace3013f43,0,0,0.0,0,0.0,0.0,0,11,1,0,0,0.0,,,foodie,Maldives,,2500
6899f5622b57feba9b99151d,6898fbaaa24cb89d8c682355,0,0,0.0,0,0.0,0.0,0,29,11,0,0,0.0,,,Adventure,Bologna,,1200
689a09012b57feba9b9916ae,689904da0ee5b7265a8cf96b,0,0,0.0,0,0.0,0.0,0,3,3,0,0,0.0,,,foodie,Rishikesh,,1500
689a05f72b57feba9b99166f,6898fcf0a24cb89d8c6823d7,0,0,0.0,0,0.0,0.0,0,45,13,0,0,0.0,,,Culture,Nice,,3000
6899fa2f2b57feba9b991576,6898c102f412f908a00ad31b,0,0,0.0,0,0.0,0.0,0,35,27,0,0,0.0,,,foodie,Rhodes,,1200
689a1e839917c7d48bc33b89,689905cd0ee5b7265a8cf9c8,0,0,0.0,0,0.0,0.0,0,18,13,0,0,0.0,,,Adventure,Tromso,,3000
689a1b489917c7d48bc33b36,6898fc9fa24cb89d8c6823b4,0,0,0.0,0,0.0,0.0,0,39,15,0,0,0.0,,,Luxury,Jerusalem,,3000
6899f5622b57feba9b99151d,6898b1c013a6d0ace3013f33,0,0,0.0,0,0.0,0.0,0,11,2,0,0,0.0,,,Adventure,Bruges,,1200
689a05f72b57feba9b99166f,6898f1b0a24cb89d8c681f7c,0,0,0.0,0,0.0,0.0,0,8,2,0,0,0.0,,,Culture,Osaka,,1500
6899ed9c8c9448fa9b2d05b0,6898b0ae13a6d0ace3013f0a,0,0,0.0,0,0.0,0.0,0,8,2,0,0,0.0,,,budget,Prague,,800
6899ed9c8c9448fa9b2d05b0,6898f15ca24cb89d8c681f5c,0,0,0.0,0,0.0,0.0,0,39,8,0,0,0.0,,,budget,Munich,,1500
689a09012b57feba9b9916ae,6898c000f412f908a00ad2f4,0,0,0.0,0,0.0,0.0,0,28,14,0,0,0.0,,,foodie,Rajasthan,,3000
689a05f72b57feba9b99166f,689903300ee5b7265a8cf8cd,0,0,0.0,0,0.0,0.0,0,28,10,0,0,0.0,,,Culture,Kota Kinabalu,,800
689a1e839917c7d48bc33b89,6898fdeda24cb89d8c682430,0,0,0.0,0,0.0,0.0,0,25,8,0,0,0.0,,,Adventure,Tromso,,1800
689a09012b57feba9b9916ae,6898fabaa24cb89d8c6822f2,0,0,0.0,0,0.0,0.0,0,32,9,0,0,0.0,,,foodie,Aswan,,2000
6899fe0f2b57feba9b9915c9,6898f974a24cb89d8c682278,0,0,0.0,0,0.0,0.0,0,52,25,0,0,0.0,,,foodie,Marseille,,1200
6899ed9c8c9448fa9b2d05b0,6898f34ea24cb89d8c68201c,0,0,0.0,0,0.0,0.0,0,13,8,0,0,0.0,,,budget,Milan,,1500
6899ed9c8c9448fa9b2d05b0,6898b9a5f412f908a00ad208,0,0,0.0,0,0.0,0.0,0,41,28,0,0,0.0,,,budget,Amalfi Coast,,2000
689a05f72b57feba9b99166f,6898f6e8a24cb89d8c682175,0,0,0.0,0,0.0,0.0,0,37,10,0,0,0.0,,,Culture,Hampi,,700
6899ed9c8c9448fa9b2d05b0,6898be3ef412f908a00ad2b3,0,0,0.0,0,0.0,0.0,0,17,7,0,0,0.0,,,budget,Seville,,1800
6899f5622b57feba9b99151d,6898fb59a24cb89d8c682333,0,0,0.0,0,0.0,0.0,0,44,21,0,0,0.0,,,Adventure,Marrakesh,,1500
689a02752b57feba9b99161c,6898f734a24cb89d8c68219a,0,0,0.0,0,0.0,0.0,0,11,5,0,0,0.0,,,Culture,Marrakech,,1200
6899f5622b57feba9b99151d,6898bb63f412f908a00ad249,0,0,0.0,0,0.0,0.0,0,22,7,0,0,0.0,,,Adventure,Galway,,1500
6899f5622b57feba9b99151d,6898bca6f412f908a00ad279,0,0,0.0,0,0.0,0.0,0,14,7,0,0,0.0,,,Adventure,"Cortina d'Ampezzo, Italy",,2000
6899fe0f2b57feba9b9915c9,6898b835f412f908a00ad1d4,0,0,0.0,0,0.0,0.0,0,17,2,0,0,0.0,,,foodie,St. Petersburg,,800
689a1e839917c7d48bc33b89,6898f829a24cb89d8c6821f4,0,0,0.0,0,0.0,0.0,0,51,15,0,0,0.0,,,Adventure,Oxford,,1200
6899fa2f2b57feba9b991576,6898bf80f412f908a00ad2e2,0,0,0.0,0,0.0,0.0,0,15,7,0,0,0.0,,,foodie,Strasbourg,,800
689a1e839917c7d48bc33b89,6898b7eaf412f908a00ad1cb,0,0,0.0,0,0.0,0.0,0,11,2,0,0,0.0,,,Adventure,Munich,,800
689a09012b57feba9b9916ae,6898b29e13a6d0ace3013f52,0,0,0.0,0,0.0,0.0,0,9,3,0,0,0.0,,,foodie,Grand Canyon,,1500
6899fa2f2b57feba9b991576,6898b2f913a6d0ace3013f5f,0,0,0.0,0,0.0,0.0,0,6,2,0,0,0.0,,,foodie,Hvar,,800
689a20c49917c7d48bc33bca,6898fc9fa24cb89d8c6823b2,0,0,0.0,0,0.0,0.0,0,29,23,0,0,0.0,,,Culture,Cairo,,3500
6899fe0f2b57feba9b9915c9,6898b935f412f908a00ad1f7,0,0,0.0,0,0.0,0.0,0,18,8,0,0,0.0,,,foodie,Marrakech,,1800
6899f5622b57feba9b99151d,6898c09df412f908a00ad30b,0,0,0.0,0,0.0,0.0,0,41,21,0,0,0.0,,,Adventure,Corfu,,1200
6899fe0f2b57feba9b9915c9,689904300ee5b7265a8cf927,0,0,0.0,0,0.0,0.0,0,53,14,0,0,0.0,,,foodie,Milan,,750
689a05f72b57feba9b99166f,689907f60ee5b7265a8cfa9f,0,0,0.0,0,0.0,0.0,0,26,14,0,0,0.0,,,Culture,Valencia,,1088
6899fe0f2b57feba9b9915c9,6898b02813a6d0ace3013ef8,0,0,0.0,0,0.0,0.0,0,6,2,0,0,0.0,,,foodie,Agra,,700
689a09012b57feba9b9916ae,6898f6e8a24cb89d8c68217e,0,0,0.0,0,0.0,0.0,0,62,35,0,0,0.0,,,foodie,Maldives,,700
689a4e649917c7d48bc33c19,6898fa65a24cb89d8c6822d2,0,0,0.0,0,0.0,0.0,0,52,17,0,0,0.0,,,Luxury,Milan,,3000
689a1e839917c7d48bc33b89,6898b46a13a6d0ace3013f95,1,0,0.0,0,0.0,0.0,0,11,4,0,0,0.0,,,Adventure,Lyon,,800
689a09012b57feba9b9916ae,6898b28513a6d0ace3013f4f,0,0,0.0,0,0.0,0.0,0,6,0,0,0,0.0,,,foodie,Neuschwanstein,,1200
689a02752b57feba9b99161c,6898f450a24cb89d8c68207c,0,0,0.0,0,0.0,0.0,0,4,1,0,0,0.0,,,Culture,Chamonix,,1500
6899ed9c8c9448fa9b2d05b0,6898b8a9f412f908a00ad1e5,0,0,0.0,0,0.0,0.0,0,50,9,0,0,0.0,,,budget,Tuscany,,1800
6899f5622b57feba9b99151d,6898c137f412f908a00ad321,0,0,0.0,0,0.0,0.0,0,36,8,0,0,0.0,,,Adventure,Ubud,,1200
689a02752b57feba9b99161c,6898f205a24cb89d8c681f9b,0,0,0.0,0,0.0,0.0,0,16,6,0,0,0.0,,,Culture,Angkor Wat,,1500
6899ed9c8c9448fa9b2d05b0,6898ffeea24cb89d8c6824ed,0,0,0.0,0,0.0,0.0,0,20,5,0,0,0.0,,,budget,Phuket,,800
6899ed9c8c9448fa9b2d05b0,6898bfa1f412f908a00ad2e6,0,0,0.0,0,0.0,0.0,0,42,14,0,0,0.0,,,budget,Stockholm,,900
689a14e29917c7d48bc33a9e,6898b2b713a6d0ace3013f57,0,0,0.0,0,0.0,0.0,0,4,0,0,0,0.0,,,Adventure,Reykjavik,,1000
6899ed9c8c9448fa9b2d05b0,6898fa17a24cb89d8c6822b9,0,0,0.0,0,0.0,0.0,0,17,6,0,0,0.0,,,budget,Oxford,,800
689a14e29917c7d48bc33a9e,6898bcd3f412f908a00ad280,0,0,0.0,0,0.0,0.0,0,10,2,0,0,0.0,,,Adventure,Osaka,,1500
689a1e839917c7d48bc33b89,6898bcc0f412f908a00ad27c,0,0,0.0,0,0.0,0.0,0,6,1,0,0,0.0,,,Adventure,Hakone,,1500
6899fa2f2b57feba9b991576,6898bedbf412f908a00ad2ca,0,0,0.0,0,0.0,0.0,0,24,13,0,0,0.0,,,foodie,Granada,,1200
689a05f72b57feba9b99166f,6898f6e8a24cb89d8c68217d,0,0,0.0,0,0.0,0.0,0,36,12,0,0,0.0,,,Culture,Loire Valley,,700
689a1e839917c7d48bc33b89,6898f3fba24cb89d8c68205d,0,0,0.0,0,0.0,0.0,0,37,18,0,0,0.0,,,Adventure,Taipei,,1500
